SWC_F_MDS_1,is_leap_year,Month,Year,Day,Percentile,flashdrought,FD_Period,slowdrought,SD_Period,date
39.4628,False,2,2015,10,64.70588235294117,,,,,2015-02-10
37.6924,False,2,2015,15,47.05882352941176,,,,,2015-02-15
37.217200000000005,False,2,2015,20,29.411764705882355,,,,,2015-02-20
36.0796,False,2,2015,25,23.52941176470588,,,,,2015-02-25
37.76219999999999,False,3,2015,2,29.411764705882355,,,,,2015-03-02
41.477,False,3,2015,7,58.82352941176471,,,,,2015-03-07
41.762,False,3,2015,12,47.05882352941176,,,,,2015-03-12
41.803399999999996,False,3,2015,17,58.82352941176471,,,,,2015-03-17
43.1318,False,3,2015,22,58.82352941176471,,,,,2015-03-22
43.2804,False,3,2015,27,58.82352941176471,,,,,2015-03-27
45.6472,False,4,2015,1,82.35294117647058,,,,,2015-04-01
45.7028,False,4,2015,6,82.35294117647058,,,,,2015-04-06
44.031,False,4,2015,11,64.70588235294117,,,,,2015-04-11
43.7946,False,4,2015,16,64.70588235294117,,,,,2015-04-16
43.1456,False,4,2015,21,58.82352941176471,,,,,2015-04-21
42.7992,False,4,2015,26,47.05882352941176,,,,,2015-04-26
41.0406,False,5,2015,1,29.411764705882355,,,,,2015-05-01
42.9072,False,5,2015,6,58.82352941176471,,,,,2015-05-06
44.7784,False,5,2015,11,76.47058823529412,,,,,2015-05-11
46.629599999999996,False,5,2015,16,88.23529411764706,,,,,2015-05-16
45.7608,False,5,2015,21,82.35294117647058,,,,,2015-05-21
47.305600000000005,False,5,2015,26,94.11764705882352,,,,,2015-05-26
47.2704,False,5,2015,31,94.44444444444444,,,,,2015-05-31
46.8936,False,6,2015,5,94.44444444444444,,,,,2015-06-05
45.5758,False,6,2015,10,77.77777777777779,,,,,2015-06-10
49.699200000000005,False,6,2015,15,88.88888888888889,,,,,2015-06-15
46.999,False,6,2015,20,88.88888888888889,,,,,2015-06-20
45.6582,False,6,2015,25,88.88888888888889,,,,,2015-06-25
46.3292,False,6,2015,30,94.44444444444444,,,,,2015-06-30
46.0778,False,7,2015,5,94.44444444444444,,,,,2015-07-05
46.2602,False,7,2015,10,94.44444444444444,,,,,2015-07-10
42.7552,False,7,2015,15,83.33333333333334,,,,,2015-07-15
44.372,False,7,2015,20,83.33333333333334,,,,,2015-07-20
44.178200000000004,False,7,2015,25,88.88888888888889,,,,,2015-07-25
38.6628,False,7,2015,30,83.33333333333334,,,,,2015-07-30
36.0312,False,8,2015,4,77.77777777777779,,,,,2015-08-04
32.9912,False,8,2015,9,77.77777777777779,,,,,2015-08-09
29.390800000000002,False,8,2015,14,55.55555555555556,,,,,2015-08-14
33.7938,False,8,2015,19,83.33333333333334,,,,,2015-08-19
32.293,False,8,2015,24,83.33333333333334,,,,,2015-08-24
28.8128,False,8,2015,29,66.66666666666666,,,,,2015-08-29
25.593799999999998,False,9,2015,3,55.55555555555556,,,,,2015-09-03
25.9206,False,9,2015,8,44.44444444444444,,,,,2015-09-08
24.2834,False,9,2015,13,44.44444444444444,,,,before,2015-09-13
22.441,False,9,2015,18,22.22222222222222,,,22.22222222222222,onset,2015-09-18
21.5504,False,9,2015,23,33.33333333333333,,,33.33333333333333,onset,2015-09-23
20.7612,False,9,2015,28,22.22222222222222,,,22.22222222222222,onset,2015-09-28
20.1244,False,10,2015,3,16.666666666666664,,,16.666666666666664,onset,2015-10-03
20.085,False,10,2015,8,16.666666666666664,,,16.666666666666664,onset,2015-10-08
19.4392,False,10,2015,13,5.555555555555555,,,5.555555555555555,onset,2015-10-13
19.247,False,10,2015,18,5.555555555555555,,,5.555555555555555,recovery,2015-10-18
19.3746,False,10,2015,23,11.11111111111111,,,11.11111111111111,recovery,2015-10-23
21.436,False,10,2015,28,5.555555555555555,,,5.555555555555555,recovery,2015-10-28
22.866,False,11,2015,2,11.11111111111111,,,11.11111111111111,recovery,2015-11-02
24.3676,False,11,2015,7,11.11111111111111,,,11.11111111111111,recovery,2015-11-07
24.1666,False,11,2015,12,5.555555555555555,,,5.555555555555555,recovery,2015-11-12
40.2802,False,11,2015,17,88.88888888888889,,,88.88888888888889,recovery,2015-11-17
38.2666,False,11,2015,22,61.111111111111114,,,,after,2015-11-22
43.3794,False,11,2015,27,83.33333333333334,,,,,2015-11-27
39.8608,False,12,2015,2,77.77777777777779,,,,,2015-12-02
38.6776,False,12,2015,7,66.66666666666666,,,,,2015-12-07
43.034000000000006,False,12,2015,12,83.33333333333334,,,,,2015-12-12
39.949,False,12,2015,17,77.77777777777779,,,,,2015-12-17
40.824400000000004,False,12,2015,22,77.77777777777779,,,,,2015-12-22
44.202999999999996,False,12,2015,27,83.33333333333334,,,,,2015-12-27
40.4476,True,1,2016,1,68.18181818181817,,,,,2016-01-01
41.2034,True,1,2016,6,76.47058823529412,,,,,2016-01-06
41.044399999999996,True,1,2016,11,70.58823529411765,,,,,2016-01-11
38.2168,True,1,2016,16,47.05882352941176,,,,,2016-01-16
37.644600000000004,True,1,2016,21,47.05882352941176,,,,,2016-01-21
39.4604,True,1,2016,26,52.94117647058824,,,,,2016-01-26
39.0556,True,1,2016,31,52.94117647058824,,,,,2016-01-31
37.6352,True,2,2016,5,41.17647058823529,,,,,2016-02-05
35.97580000000001,True,2,2016,10,35.294117647058826,,,,,2016-02-10
39.743,True,2,2016,15,58.82352941176471,,,,,2016-02-15
39.828199999999995,True,2,2016,20,47.05882352941176,,,,,2016-02-20
38.618249999999996,True,2,2016,25,41.17647058823529,,,,,2016-02-25
38.544,True,3,2016,2,35.294117647058826,,,,,2016-03-02
41.1586,True,3,2016,7,47.05882352941176,,,,,2016-03-07
43.566199999999995,True,3,2016,12,64.70588235294117,,,,,2016-03-12
41.0852,True,3,2016,17,52.94117647058824,,,,,2016-03-17
39.3384,True,3,2016,22,29.411764705882355,,,,,2016-03-22
39.9394,True,3,2016,27,23.52941176470588,,,,,2016-03-27
41.1944,True,4,2016,1,35.294117647058826,,,,,2016-04-01
39.226600000000005,True,4,2016,6,23.52941176470588,,,,,2016-04-06
41.784800000000004,True,4,2016,11,29.411764705882355,,,,,2016-04-11
40.814,True,4,2016,16,41.17647058823529,,,,,2016-04-16
40.4202,True,4,2016,21,29.411764705882355,,,,,2016-04-21
43.470600000000005,True,4,2016,26,58.82352941176471,,,,,2016-04-26
44.4828,True,5,2016,1,52.94117647058824,,,,,2016-05-01
40.163,True,5,2016,6,29.411764705882355,,,,,2016-05-06
37.6944,True,5,2016,11,23.52941176470588,,,,,2016-05-11
38.2498,True,5,2016,16,35.294117647058826,,,,,2016-05-16
38.56,True,5,2016,21,35.294117647058826,,,,,2016-05-21
43.2208,True,5,2016,26,41.17647058823529,,,,,2016-05-26
41.1694,True,5,2016,31,66.66666666666666,,,,,2016-05-31
36.8088,True,6,2016,5,44.44444444444444,,,,,2016-06-05
32.522800000000004,True,6,2016,10,38.88888888888889,,,,,2016-06-10
28.517000000000003,True,6,2016,15,33.33333333333333,,,,,2016-06-15
26.2,True,6,2016,20,33.33333333333333,,,,,2016-06-20
25.0992,True,6,2016,25,22.22222222222222,,,,,2016-06-25
31.312400000000004,True,6,2016,30,50.0,,,,,2016-06-30
42.6884,True,7,2016,5,72.22222222222221,,,,,2016-07-05
41.967,True,7,2016,10,77.77777777777779,,,,,2016-07-10
41.443799999999996,True,7,2016,15,77.77777777777779,,,,,2016-07-15
34.5108,True,7,2016,20,61.111111111111114,,,,,2016-07-20
33.455200000000005,True,7,2016,25,72.22222222222221,,,,,2016-07-25
36.882799999999996,True,7,2016,30,72.22222222222221,,,,,2016-07-30
42.558800000000005,True,8,2016,4,94.44444444444444,,,,,2016-08-04
36.181799999999996,True,8,2016,9,88.88888888888889,,,,,2016-08-09
36.6576,True,8,2016,14,94.44444444444444,,,,,2016-08-14
31.9192,True,8,2016,19,66.66666666666666,,,,,2016-08-19
28.787,True,8,2016,24,44.44444444444444,,,,,2016-08-24
26.6786,True,8,2016,29,50.0,,,,,2016-08-29
25.159,True,9,2016,3,50.0,,,,,2016-09-03
38.843599999999995,True,9,2016,8,88.88888888888889,,,,,2016-09-08
39.8204,True,9,2016,13,88.88888888888889,,,,,2016-09-13
40.9058,True,9,2016,18,88.88888888888889,,,,,2016-09-18
34.5346,True,9,2016,23,77.77777777777779,,,,,2016-09-23
29.1334,True,9,2016,28,77.77777777777779,,,,,2016-09-28
27.1342,True,10,2016,3,66.66666666666666,,,,,2016-10-03
26.299200000000003,True,10,2016,8,55.55555555555556,,,,before,2016-10-08
24.8996,True,10,2016,13,27.77777777777778,,,27.77777777777778,onset,2016-10-13
26.324599999999997,True,10,2016,18,27.77777777777778,,,27.77777777777778,onset,2016-10-18
27.0858,True,10,2016,23,33.33333333333333,,,33.33333333333333,onset,2016-10-23
26.1418,True,10,2016,28,22.22222222222222,,,22.22222222222222,onset,2016-10-28
26.8594,True,11,2016,2,16.666666666666664,,,16.666666666666664,onset,2016-11-02
26.981,True,11,2016,7,16.666666666666664,,,16.666666666666664,onset,2016-11-07
26.272199999999998,True,11,2016,12,11.11111111111111,,,11.11111111111111,onset,2016-11-12
25.7186,True,11,2016,17,5.555555555555555,,,5.555555555555555,onset,2016-11-17
24.5314,True,11,2016,22,5.555555555555555,,,5.555555555555555,recovery,2016-11-22
24.1094,True,11,2016,27,5.555555555555555,,,5.555555555555555,recovery,2016-11-27
23.4164,True,12,2016,2,5.555555555555555,,,5.555555555555555,recovery,2016-12-02
23.2362,True,12,2016,7,5.555555555555555,,,5.555555555555555,recovery,2016-12-07
23.1158,True,12,2016,12,5.555555555555555,,,5.555555555555555,recovery,2016-12-12
21.9226,True,12,2016,17,5.555555555555555,,,5.555555555555555,recovery,2016-12-17
22.906399999999998,True,12,2016,22,5.555555555555555,,,5.555555555555555,recovery,2016-12-22
25.3202,True,12,2016,27,11.11111111111111,,,11.11111111111111,recovery,2016-12-27
25.392,True,1,2017,1,13.636363636363635,,,13.636363636363635,recovery,2017-01-01
25.0734,False,1,2017,1,9.090909090909092,,,9.090909090909092,recovery,2017-01-01
22.9882,False,1,2017,6,11.76470588235294,,,11.76470588235294,recovery,2017-01-06
25.029000000000003,False,1,2017,11,5.88235294117647,,,5.88235294117647,recovery,2017-01-11
28.951600000000003,False,1,2017,16,17.647058823529413,,,17.647058823529413,recovery,2017-01-16
30.651400000000002,False,1,2017,21,11.76470588235294,,,11.76470588235294,recovery,2017-01-21
29.924200000000003,False,1,2017,26,5.88235294117647,,,5.88235294117647,recovery,2017-01-26
29.985000000000003,False,1,2017,31,11.76470588235294,,,11.76470588235294,recovery,2017-01-31
29.9124,False,2,2017,5,11.76470588235294,,,11.76470588235294,recovery,2017-02-05
29.911399999999997,False,2,2017,10,11.76470588235294,,,11.76470588235294,recovery,2017-02-10
29.7226,False,2,2017,15,11.76470588235294,,,11.76470588235294,recovery,2017-02-15
30.1798,False,2,2017,20,11.76470588235294,,,11.76470588235294,recovery,2017-02-20
29.651599999999995,False,2,2017,25,11.76470588235294,,,11.76470588235294,recovery,2017-02-25
31.473599999999998,False,3,2017,2,11.76470588235294,,,11.76470588235294,recovery,2017-03-02
34.597,False,3,2017,7,11.76470588235294,,,11.76470588235294,recovery,2017-03-07
34.3234,False,3,2017,12,11.76470588235294,,,11.76470588235294,recovery,2017-03-12
34.2956,False,3,2017,17,11.76470588235294,,,11.76470588235294,recovery,2017-03-17
35.2278,False,3,2017,22,11.76470588235294,,,11.76470588235294,recovery,2017-03-22
41.2586,False,3,2017,27,29.411764705882355,,,29.411764705882355,recovery,2017-03-27
41.274,False,4,2017,1,41.17647058823529,,,,after,2017-04-01
40.4932,False,4,2017,6,41.17647058823529,,,,,2017-04-06
38.507600000000004,False,4,2017,11,11.76470588235294,,,,,2017-04-11
37.7598,False,4,2017,16,17.647058823529413,,,,,2017-04-16
36.3558,False,4,2017,21,17.647058823529413,,,,,2017-04-21
43.492599999999996,False,4,2017,26,64.70588235294117,,,,,2017-04-26
45.9886,False,5,2017,1,82.35294117647058,,,,,2017-05-01
42.447199999999995,False,5,2017,6,41.17647058823529,,,,,2017-05-06
39.519999999999996,False,5,2017,11,41.17647058823529,,,,,2017-05-11
40.9028,False,5,2017,16,52.94117647058824,,,,,2017-05-16
43.589600000000004,False,5,2017,21,70.58823529411765,,,,,2017-05-21
43.582,False,5,2017,26,58.82352941176471,,,,,2017-05-26
40.6794,False,5,2017,31,61.111111111111114,,,,,2017-05-31
40.1274,False,6,2017,5,55.55555555555556,,,,,2017-06-05
35.144,False,6,2017,10,50.0,,,,,2017-06-10
40.967,False,6,2017,15,66.66666666666666,,,,,2017-06-15
38.5246,False,6,2017,20,66.66666666666666,,,,,2017-06-20
32.3502,False,6,2017,25,44.44444444444444,,,,,2017-06-25
30.5534,False,6,2017,30,38.88888888888889,,,,,2017-06-30
35.313,False,7,2017,5,61.111111111111114,,,,,2017-07-05
29.3984,False,7,2017,10,44.44444444444444,,,,,2017-07-10
25.5064,False,7,2017,15,44.44444444444444,,,,,2017-07-15
23.7164,False,7,2017,20,33.33333333333333,,,,,2017-07-20
25.982999999999997,False,7,2017,25,55.55555555555556,,,,,2017-07-25
23.66,False,7,2017,30,44.44444444444444,,,,,2017-07-30
26.3028,False,8,2017,4,61.111111111111114,,,,,2017-08-04
24.971,False,8,2017,9,33.33333333333333,,,,,2017-08-09
27.9954,False,8,2017,14,50.0,,,,,2017-08-14
32.089,False,8,2017,19,72.22222222222221,,,,,2017-08-19
31.0936,False,8,2017,24,77.77777777777779,,,,,2017-08-24
27.000400000000003,False,8,2017,29,55.55555555555556,,before,,,2017-08-29
22.5822,False,9,2017,3,38.88888888888889,38.88888888888889,onset,,,2017-09-03
21.017000000000003,False,9,2017,8,22.22222222222222,22.22222222222222,onset,,,2017-09-08
21.2666,False,9,2017,13,16.666666666666664,16.666666666666664,onset,,,2017-09-13
33.6764,False,9,2017,18,72.22222222222221,72.22222222222221,recovery,,,2017-09-18
27.79,False,9,2017,23,72.22222222222221,,after,,,2017-09-23
22.482400000000002,False,9,2017,28,38.88888888888889,,,,,2017-09-28
30.174,False,10,2017,3,72.22222222222221,,,,,2017-10-03
30.9192,False,10,2017,8,66.66666666666666,,,,,2017-10-08
34.9812,False,10,2017,13,72.22222222222221,,,,,2017-10-13
34.8886,False,10,2017,18,72.22222222222221,,,,,2017-10-18
34.4048,False,10,2017,23,77.77777777777779,,,,before,2017-10-23
30.93,False,10,2017,28,38.88888888888889,,,38.88888888888889,onset,2017-10-28
30.246,False,11,2017,2,38.88888888888889,,,38.88888888888889,onset,2017-11-02
28.4458,False,11,2017,7,27.77777777777778,,,27.77777777777778,onset,2017-11-07
27.820999999999998,False,11,2017,12,16.666666666666664,,,16.666666666666664,onset,2017-11-12
27.4446,False,11,2017,17,11.11111111111111,,,11.11111111111111,onset,2017-11-17
26.954200000000004,False,11,2017,22,11.11111111111111,,,11.11111111111111,onset,2017-11-22
26.6216,False,11,2017,27,11.11111111111111,,,11.11111111111111,onset,2017-11-27
25.751800000000003,False,12,2017,2,11.11111111111111,,,11.11111111111111,onset,2017-12-02
24.1242,False,12,2017,7,11.11111111111111,,,11.11111111111111,onset,2017-12-07
23.7374,False,12,2017,12,11.11111111111111,,,11.11111111111111,onset,2017-12-12
23.808600000000002,False,12,2017,17,11.11111111111111,,,11.11111111111111,onset,2017-12-17
23.0026,False,12,2017,22,11.11111111111111,,,11.11111111111111,onset,2017-12-22
21.7608,False,12,2017,27,5.555555555555555,,,5.555555555555555,onset,2017-12-27
18.7316,False,1,2018,1,4.545454545454546,,,4.545454545454546,onset,2018-01-01
22.074199999999998,False,1,2018,6,5.88235294117647,,,5.88235294117647,recovery,2018-01-06
25.336000000000002,False,1,2018,11,11.76470588235294,,,11.76470588235294,recovery,2018-01-11
22.5168,False,1,2018,16,5.88235294117647,,,5.88235294117647,recovery,2018-01-16
34.0232,False,1,2018,21,23.52941176470588,,,23.52941176470588,recovery,2018-01-21
34.882400000000004,False,1,2018,26,23.52941176470588,,,,after,2018-01-26
33.464600000000004,False,1,2018,31,23.52941176470588,,,,,2018-01-31
32.0646,False,2,2018,5,17.647058823529413,,,,,2018-02-05
31.636000000000003,False,2,2018,10,17.647058823529413,,,,,2018-02-10
33.486000000000004,False,2,2018,15,17.647058823529413,,,,,2018-02-15
40.1106,False,2,2018,20,52.94117647058824,,,,,2018-02-20
38.868,False,2,2018,25,47.05882352941176,,,,,2018-02-25
38.553399999999996,False,3,2018,2,41.17647058823529,,,,,2018-03-02
38.314800000000005,False,3,2018,7,29.411764705882355,,,,,2018-03-07
38.8928,False,3,2018,12,29.411764705882355,,,,,2018-03-12
40.4896,False,3,2018,17,35.294117647058826,,,,,2018-03-17
39.9462,False,3,2018,22,41.17647058823529,,,,,2018-03-22
41.687799999999996,False,3,2018,27,41.17647058823529,,,,,2018-03-27
39.9346,False,4,2018,1,17.647058823529413,,,,,2018-04-01
38.7848,False,4,2018,6,17.647058823529413,,,,,2018-04-06
39.052,False,4,2018,11,17.647058823529413,,,,,2018-04-11
37.8486,False,4,2018,16,23.52941176470588,,,,,2018-04-16
37.1404,False,4,2018,21,23.52941176470588,,,,,2018-04-21
36.5928,False,4,2018,26,17.647058823529413,,,,,2018-04-26
39.4124,False,5,2018,1,17.647058823529413,,,,,2018-05-01
38.7932,False,5,2018,6,17.647058823529413,,,,,2018-05-06
35.3226,False,5,2018,11,17.647058823529413,,,,,2018-05-11
34.2616,False,5,2018,16,23.52941176470588,,,,,2018-05-16
38.900999999999996,False,5,2018,21,41.17647058823529,,,,before,2018-05-21
35.072,False,5,2018,26,23.52941176470588,,,23.52941176470588,onset,2018-05-26
31.836599999999997,False,5,2018,31,27.77777777777778,,,27.77777777777778,onset,2018-05-31
28.8924,False,6,2018,5,27.77777777777778,,,27.77777777777778,onset,2018-06-05
25.9026,False,6,2018,10,16.666666666666664,,,16.666666666666664,onset,2018-06-10
23.9366,False,6,2018,15,22.22222222222222,,,22.22222222222222,recovery,2018-06-15
24.1226,False,6,2018,20,27.77777777777778,,,,after,2018-06-20
28.341200000000004,False,6,2018,25,33.33333333333333,,,,,2018-06-25
24.721,False,6,2018,30,27.77777777777778,,,,,2018-06-30
22.3572,False,7,2018,5,27.77777777777778,,,,,2018-07-05
21.7506,False,7,2018,10,22.22222222222222,,,,,2018-07-10
21.9696,False,7,2018,15,27.77777777777778,,,,,2018-07-15
22.8046,False,7,2018,20,27.77777777777778,,,,,2018-07-20
21.035,False,7,2018,25,22.22222222222222,,,,,2018-07-25
20.589,False,7,2018,30,27.77777777777778,,,,,2018-07-30
20.4936,False,8,2018,4,16.666666666666664,,,,,2018-08-04
20.1404,False,8,2018,9,22.22222222222222,,,,,2018-08-09
20.1234,False,8,2018,14,16.666666666666664,,,,,2018-08-14
20.2624,False,8,2018,19,22.22222222222222,,,,,2018-08-19
21.177799999999998,False,8,2018,24,16.666666666666664,,,,,2018-08-24
25.1166,False,8,2018,29,38.88888888888889,,,,,2018-08-29
23.068,False,9,2018,3,44.44444444444444,,,,,2018-09-03
27.103199999999998,False,9,2018,8,55.55555555555556,,before,,,2018-09-08
23.3698,False,9,2018,13,38.88888888888889,38.88888888888889,onset,,,2018-09-13
21.1028,False,9,2018,18,16.666666666666664,16.666666666666664,onset,,,2018-09-18
20.445600000000002,False,9,2018,23,16.666666666666664,16.666666666666664,recovery,,,2018-09-23
19.909,False,9,2018,28,16.666666666666664,16.666666666666664,recovery,,,2018-09-28
21.621,False,10,2018,3,22.22222222222222,22.22222222222222,recovery,,,2018-10-03
37.275400000000005,False,10,2018,8,72.22222222222221,,after,,,2018-10-08
37.1588,False,10,2018,13,77.77777777777779,,,,,2018-10-13
35.263600000000004,False,10,2018,18,77.77777777777779,,,,,2018-10-18
34.0834,False,10,2018,23,66.66666666666666,,,,,2018-10-23
36.3664,False,10,2018,28,66.66666666666666,,,,,2018-10-28
40.293,False,11,2018,2,88.88888888888889,,,,,2018-11-02
38.2118,False,11,2018,7,83.33333333333334,,,,,2018-11-07
37.9778,False,11,2018,12,77.77777777777779,,,,,2018-11-12
37.7236,False,11,2018,17,77.77777777777779,,,,,2018-11-17
39.6334,False,11,2018,22,77.77777777777779,,,,,2018-11-22
39.169200000000004,False,11,2018,27,61.111111111111114,,,,,2018-11-27
39.4114,False,12,2018,2,66.66666666666666,,,,,2018-12-02
38.117000000000004,False,12,2018,7,50.0,,,,,2018-12-07
38.8132,False,12,2018,12,66.66666666666666,,,,,2018-12-12
38.2102,False,12,2018,17,50.0,,,,,2018-12-17
37.4084,False,12,2018,22,50.0,,,,,2018-12-22
41.0108,False,12,2018,27,72.22222222222221,,,,,2018-12-27
41.0116,False,1,2019,1,77.27272727272727,,,,,2019-01-01
39.0044,False,1,2019,6,58.82352941176471,,,,,2019-01-06
40.021,False,1,2019,11,64.70588235294117,,,,,2019-01-11
43.8692,False,1,2019,16,82.35294117647058,,,,,2019-01-16
42.0524,False,1,2019,21,76.47058823529412,,,,,2019-01-21
40.6992,False,1,2019,26,70.58823529411765,,,,,2019-01-26
38.757600000000004,False,1,2019,31,47.05882352941176,,,,,2019-01-31
41.6766,False,2,2019,5,70.58823529411765,,,,,2019-02-05
42.208600000000004,False,2,2019,10,76.47058823529412,,,,,2019-02-10
40.333600000000004,False,2,2019,15,64.70588235294117,,,,,2019-02-15
42.739,False,2,2019,20,82.35294117647058,,,,,2019-02-20
41.3662,False,2,2019,25,64.70588235294117,,,,,2019-02-25
38.8588,False,3,2019,2,47.05882352941176,,,,,2019-03-02
42.2962,False,3,2019,7,70.58823529411765,,,,,2019-03-07
43.868399999999994,False,3,2019,12,70.58823529411765,,,,,2019-03-12
40.6954,False,3,2019,17,41.17647058823529,,,,,2019-03-17
39.6546,False,3,2019,22,35.294117647058826,,,,,2019-03-22
43.5684,False,3,2019,27,64.70588235294117,,,,,2019-03-27
44.548199999999994,False,4,2019,1,70.58823529411765,,,,,2019-04-01
43.448,False,4,2019,6,58.82352941176471,,,,,2019-04-06
42.469,False,4,2019,11,41.17647058823529,,,,,2019-04-11
43.5024,False,4,2019,16,58.82352941176471,,,,,2019-04-16
42.482600000000005,False,4,2019,21,52.94117647058824,,,,,2019-04-21
42.4212,False,4,2019,26,35.294117647058826,,,,,2019-04-26
45.935199999999995,False,5,2019,1,70.58823529411765,,,,,2019-05-01
43.24679999999999,False,5,2019,6,64.70588235294117,,,,,2019-05-06
42.236200000000004,False,5,2019,11,70.58823529411765,,,,,2019-05-11
41.4956,False,5,2019,16,58.82352941176471,,,,,2019-05-16
47.425599999999996,False,5,2019,21,88.23529411764706,,,,,2019-05-21
43.2714,False,5,2019,26,47.05882352941176,,,,,2019-05-26
40.3274,False,5,2019,31,55.55555555555556,,,,,2019-05-31
41.043600000000005,False,6,2019,5,61.111111111111114,,,,,2019-06-05
37.5612,False,6,2019,10,55.55555555555556,,,,,2019-06-10
36.572,False,6,2019,15,50.0,,,,,2019-06-15
42.2074,False,6,2019,20,83.33333333333334,,,,,2019-06-20
40.608000000000004,False,6,2019,25,72.22222222222221,,,,,2019-06-25
35.426,False,6,2019,30,66.66666666666666,,,,,2019-06-30
33.0344,False,7,2019,5,55.55555555555556,,,,,2019-07-05
30.0634,False,7,2019,10,50.0,,,,,2019-07-10
27.423000000000002,False,7,2019,15,55.55555555555556,,,,,2019-07-15
26.615199999999998,False,7,2019,20,55.55555555555556,,,,,2019-07-20
25.0306,False,7,2019,25,44.44444444444444,,,,,2019-07-25
23.756400000000003,False,7,2019,30,50.0,,,,,2019-07-30
23.031200000000002,False,8,2019,4,33.33333333333333,,,,,2019-08-04
31.7568,False,8,2019,9,66.66666666666666,,,,,2019-08-09
33.429199999999994,False,8,2019,14,77.77777777777779,,,,,2019-08-14
28.5342,False,8,2019,19,55.55555555555556,,,,,2019-08-19
29.360599999999998,False,8,2019,24,50.0,,,,,2019-08-24
36.4302,False,8,2019,29,83.33333333333334,,,,,2019-08-29
33.2898,False,9,2019,3,72.22222222222221,,,,,2019-09-03
38.635,False,9,2019,8,83.33333333333334,,,,,2019-09-08
30.8036,False,9,2019,13,66.66666666666666,,,,,2019-09-13
26.2214,False,9,2019,18,50.0,,,,,2019-09-18
25.0936,False,9,2019,23,55.55555555555556,,,,,2019-09-23
24.2744,False,9,2019,28,50.0,,,,,2019-09-28
22.8856,False,10,2019,3,33.33333333333333,,,,,2019-10-03
28.8868,False,10,2019,8,61.111111111111114,,,,,2019-10-08
32.2992,False,10,2019,13,61.111111111111114,,,,,2019-10-13
32.425599999999996,False,10,2019,18,61.111111111111114,,,,,2019-10-18
33.892,False,10,2019,23,61.111111111111114,,,,,2019-10-23
37.499,False,10,2019,28,72.22222222222221,,,,,2019-10-28
37.592,False,11,2019,2,72.22222222222221,,,,,2019-11-02
36.057,False,11,2019,7,66.66666666666666,,,,,2019-11-07
36.230399999999996,False,11,2019,12,72.22222222222221,,,,,2019-11-12
37.108799999999995,False,11,2019,17,72.22222222222221,,,,,2019-11-17
38.2128,False,11,2019,22,55.55555555555556,,,,,2019-11-22
40.4556,False,11,2019,27,77.77777777777779,,,,,2019-11-27
39.2812,False,12,2019,2,61.111111111111114,,,,,2019-12-02
38.1306,False,12,2019,7,55.55555555555556,,,,,2019-12-07
38.699200000000005,False,12,2019,12,55.55555555555556,,,,,2019-12-12
39.5702,False,12,2019,17,72.22222222222221,,,,,2019-12-17
39.68,False,12,2019,22,66.66666666666666,,,,,2019-12-22
41.826800000000006,False,12,2019,27,77.77777777777779,,,,,2019-12-27
39.9288,True,1,2020,1,63.63636363636363,,,,,2020-01-01
39.535399999999996,True,1,2020,6,64.70588235294117,,,,,2020-01-06
44.2738,True,1,2020,11,82.35294117647058,,,,,2020-01-11
42.812400000000004,True,1,2020,16,76.47058823529412,,,,,2020-01-16
42.5718,True,1,2020,21,82.35294117647058,,,,,2020-01-21
43.813599999999994,True,1,2020,26,88.23529411764706,,,,,2020-01-26
42.4824,True,1,2020,31,82.35294117647058,,,,,2020-01-31
42.171,True,2,2020,5,76.47058823529412,,,,,2020-02-05
44.286,True,2,2020,10,82.35294117647058,,,,,2020-02-10
42.211400000000005,True,2,2020,15,76.47058823529412,,,,,2020-02-15
41.563,True,2,2020,20,70.58823529411765,,,,,2020-02-20
45.13525,True,2,2020,25,82.35294117647058,,,,,2020-02-25
42.1318,True,3,2020,2,76.47058823529412,,,,,2020-03-02
42.4956,True,3,2020,7,76.47058823529412,,,,,2020-03-07
45.6746,True,3,2020,12,88.23529411764706,,,,,2020-03-12
45.9816,True,3,2020,17,82.35294117647058,,,,,2020-03-17
46.289,True,3,2020,22,82.35294117647058,,,,,2020-03-22
47.062200000000004,True,3,2020,27,88.23529411764706,,,,,2020-03-27
44.3018,True,4,2020,1,64.70588235294117,,,,,2020-04-01
43.813,True,4,2020,6,64.70588235294117,,,,,2020-04-06
42.537400000000005,True,4,2020,11,47.05882352941176,,,,,2020-04-11
42.291199999999996,True,4,2020,16,47.05882352941176,,,,,2020-04-16
43.6026,True,4,2020,21,76.47058823529412,,,,,2020-04-21
47.5654,True,4,2020,26,82.35294117647058,,,,,2020-04-26
45.7964,True,5,2020,1,64.70588235294117,,,,,2020-05-01
44.102,True,5,2020,6,76.47058823529412,,,,,2020-05-06
41.3318,True,5,2020,11,58.82352941176471,,,,,2020-05-11
45.302800000000005,True,5,2020,16,70.58823529411765,,,,,2020-05-16
42.921,True,5,2020,21,58.82352941176471,,,,,2020-05-21
43.432399999999994,True,5,2020,26,52.94117647058824,,,,,2020-05-26
41.6644,True,5,2020,31,72.22222222222221,,,,,2020-05-31
44.0322,True,6,2020,5,77.77777777777779,,,,,2020-06-05
44.5332,True,6,2020,10,66.66666666666666,,,,,2020-06-10
37.4904,True,6,2020,15,55.55555555555556,,,,,2020-06-15
38.4034,True,6,2020,20,61.111111111111114,,,,,2020-06-20
